ID,WorkflowStep,WorkflowStepStatus,WorkflowStepOutcome,ReasonName,InspectionBegin,InspectionFinish,InstallationDate,MeasureName,Installer,Inspector,PassedQty,FailedQty,IncentiveAmount,InstalledMeasureQty,UnitOfMeasure,FailCodes
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
643980,Inspection,Cancelled,Cancel,,6/9/2023,2023-06-13,1/1/2023,Central System Tankless Water Heater Tier II (>=90%TE),Installer 7135,Inspector 7138,1,0,1199.4,1,Each,
86178,Inspection,Work Completed,Work Complete,,6/9/2023,2023-06-26,4/18/2023,Energy Star Dryer,Installer 7316,Inspector 7138,0,1,0,0,Each,
97656,Inspection,Work Completed,Work Complete,,6/9/2023,2023-06-28,4/21/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,0,1,800,1,Each,
477321,Inspection,Work Completed,Work Complete,,6/9/2023,2023-06-12,5/31/2023,Tankless Water Heaters,Installer 7135,Inspector 7316,1,0,1000,1,Each,
90016,Inspection,Work Completed,Work Complete,,6/9/2023,2023-06-28,4/11/2023,Tankless Water Heaters,Installer 7316,Inspector 7138,1,0,800,1,Each,
491184,Reinspection,Work Completed,Work Complete,,6/9/2023,2023-06-09,5/26/2023,"Premium Efficiency Toilets, 0.8 gallons per flush (gpf)",Installer 7136,Inspector 7135,1,0,400,1,Each,
475607,Inspection,Work Completed,Work Complete,,6/9/2023,2023-06-22,5/31/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,0,1,0,0,Each,
67545,Inspection,Work Completed,Work Complete,,6/9/2023,2023-06-20,4/25/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,1200,1,Each,
92159,Inspection,Work Completed,Work Complete,,6/12/2023,2023-06-15,4/29/2023,Tankless Water Heaters,Installer 7316,Inspector 7138,1,0,800,1,Each,
64396,Inspection,Work Completed,Work Complete,,6/8/2023,2023-06-21,1/1/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,1000,1,Each,
62011,Inspection,Work Completed,Work Complete,,6/8/2023,2023-06-15,4/21/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,800,1,Each,
62011,Inspection,Work Completed,Work Complete,,6/8/2023,2023-06-15,4/21/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,800,1,Each,
62794,Inspection,Work Completed,Work Complete,,6/8/2023,2023-06-09,4/11/2023,Tankless Water Heaters,Installer 7135,Inspector 7316,1,0,1200,1,Each,
78110,Inspection,Work Completed,Work Complete,,6/8/2023,2023-06-15,2/15/2023,Energy Star Dryer,Installer 7316,Inspector 7138,1,0,70,1,Each,
65123,Inspection,Work Completed,Work Complete,,6/8/2023,2023-06-22,4/7/2023,Tankless Water Heaters,Installer 7316,Inspector 7138,1,0,1000,1,Each,
471042,Inspection,Work Completed,Work Complete,,6/8/2023,2023-06-09,5/30/2023,Energy Star Dryer,Installer 7135,Inspector 7316,1,0,70,1,Each,
59291,Inspection,Work Completed,Work Complete,,6/8/2023,2023-06-21,4/22/2023,Energy Star Dryer,Installer 7135,Inspector 7138,0,1,0,0,Each,
445068,Inspection,Work Completed,Work Complete,,6/8/2023,2023-06-15,5/24/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,800,1,Each,
467539,Inspection,Work Completed,Work Complete,,6/8/2023,2023-06-09,5/30/2023,Tankless Water Heaters,Installer 7135,Inspector 7316,1,0,600,1,Each,
458837,Inspection,Work Completed,Work Complete,,6/9/2023,2023-06-12,5/27/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,1200,1,Each,
63986,Inspection,Work Completed,Work Complete,,6/7/2023,2023-06-12,3/17/2023,Tankless Water Heaters,Installer 7316,Inspector 7316,1,0,1000,1,Each,
461930,Inspection,Work Completed,Work Complete,,6/7/2023,2023-06-12,5/28/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,1000,1,Each,
86364,Inspection,Work Completed,Work Complete,,6/8/2023,2023-06-15,4/28/2023,Energy Star Dryer,Installer 7316,Inspector 7138,1,0,70,1,Each,
413280,Reinspection,Work Completed,Work Complete,,6/7/2023,2023-06-12,5/19/2023,Pool Heaters,Installer 7135,Inspector 7138,1,0,400,1,Each,
50123,Reinspection,Work Completed,Work Complete,,6/7/2023,2023-06-07,2/15/2023,Tankless Water Heaters,Installer 7316,Inspector 7135,1,0,1000,1,Each,
138648,Reinspection,Work Completed,Work Complete,,6/7/2023,2023-06-07,5/2/2023,"Tank Insulation - High Temperature Applic. (LF) 2 in, Outdoor",Installer 7136,Inspector 7135,45,0,778.05,45,Area-ft2,
464669,Inspection,Work Completed,Work Complete,,6/7/2023,2023-06-28,5/29/2023,Pool Heaters,Installer 7135,Inspector 7138,0,1,400,1,Each,
464725,Inspection,Work Completed,Work Complete,,6/7/2023,2023-06-30,5/29/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,0,1,0,0,Each,
464986,Inspection,Work Completed,Work Complete,,6/8/2023,2023-06-12,5/29/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,800,1,Each,
462732,Inspection,Work Completed,Work Complete,,6/6/2023,2023-06-21,5/29/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,1200,1,Each,
449726,Inspection,Work Completed,Work Complete,,6/6/2023,2023-06-21,5/25/2023,Energy Star Dryer,Installer 7135,Inspector 7138,1,0,70,1,Each,
462769,Inspection,Work Completed,Work Complete,,6/7/2023,2023-06-08,5/29/2023,Energy Star Dryer,Installer 7135,Inspector 7138,1,0,70,1,Each,
449670,Inspection,Work Completed,Work Complete,,6/16/2023,2023-06-20,5/25/2023,Pool Heaters,Installer 7135,Inspector 7138,1,0,400,1,Each,
465079,Inspection,Work Completed,Work Complete,,6/6/2023,2023-06-08,5/29/2023,Tankless Water Heaters,Installer 7135,Inspector 7316,1,0,1200,1,Each,
464874,Inspection,Work Completed,Work Complete,,6/6/2023,2023-06-21,5/29/2023,Energy Star Dryer,Installer 7135,Inspector 7138,0,1,0,0,Each,
526289,Inspection,Work Completed,Work Complete,,6/6/2023,2023-06-07,5/12/2023,"Small Tankless Water Heater, Tier 2 (UEF>=0.87), High Draw",Installer 7136,Inspector 7135,1,0,1700,1,Each,
525916,Inspection,Work Completed,Work Complete,,6/6/2023,2023-06-07,5/1/2023,"Small Tankless Water Heater, Tier 2 (UEF>=0.87), High Draw",Installer 7136,Inspector 7135,1,0,1700,1,Each,
525525,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/27/2023,"Low Flow Showerhead, 1.5 gpm",Installer 7137,Inspector 7138,0,1,60,1,Each, Attempt 1
525525,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/27/2023,Residential Smart Thermostat - DI,Installer 7137,Inspector 7138,0,1,210,1,Each,
525506,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-22,5/27/2023,"Low Flow Showerhead, 1.5 gpm",Installer 7137,Inspector 7138,0,1,60,1,Each, Attempt 1
525487,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-23,5/26/2023,"Low Flow Showerhead, 1.5 gpm",Installer 7137,Inspector 7138,0,3,180,3,Each, Attempt 1
525469,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/22/2023,"Faucet Aerator, Bathroom Sink, 1.0 gpm - SF",Installer 7137,Inspector 7138,0,4,32,4,Each, Attempt 1
525469,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/22/2023,"Low Flow Showerhead, 1.5 gpm",Installer 7137,Inspector 7138,0,1,60,1,Each, Attempt 1
525432,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/8/2023,"Faucet Aerator, Bathroom Sink, 1.0 gpm - SF",Installer 7137,Inspector 7138,0,5,40,5,Each, Attempt 1
525432,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/8/2023,"Low Flow Showerhead, 1.5 gpm",Installer 7137,Inspector 7138,0,1,60,1,Each, Attempt 1
525413,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,4/27/2023,"Faucet Aerator, Bathroom Sink, 1.0 gpm - SF",Installer 7137,Inspector 7138,1,4,40,5,Each, Attempt 1
525413,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,4/27/2023,"Low Flow Showerhead, 1.5 gpm",Installer 7137,Inspector 7138,0,1,60,1,Each, Attempt 1
525394,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,4/24/2023,"Faucet Aerator, Bathroom Sink, 1.0 gpm - SF",Installer 7137,Inspector 7138,0,5,40,5,Each, Attempt 1
525394,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,4/24/2023,"Low Flow Showerhead, 1.5 gpm",Installer 7137,Inspector 7138,0,2,120,2,Each, Attempt 1
525376,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/31/2023,"Low Flow Showerhead, 1.5 gpm",Installer 7137,Inspector 7138,0,2,120,2,Each, Attempt 1
525376,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/31/2023,Residential Smart Thermostat - DI,Installer 7137,Inspector 7138,0,1,210,1,Each,
525357,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/26/2023,Tubspout & Thermostatic Shut-off Showerhead; 1.5 GPM (SF),Installer 7137,Inspector 7138,0,1,160,1,Each,
525357,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/26/2023,Residential Smart Thermostat - DI,Installer 7137,Inspector 7138,0,1,210,1,Each,
525338,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/23/2023,"Faucet Aerator, Bathroom Sink, 1.0 gpm - SF",Installer 7137,Inspector 7138,0,2,16,2,Each, Attempt 1
525338,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/23/2023,"Faucet Aerator, Kitchen Sink, 1.5 gpm - SF",Installer 7137,Inspector 7138,0,1,8,1,Each, Attempt 1
525338,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/23/2023,"Low Flow Showerhead, 1.5 gpm",Installer 7137,Inspector 7138,0,1,60,1,Each, Attempt 1
525338,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/23/2023,Tubspout & Thermostatic Shut-off Showerhead; 1.5 GPM (SF),Installer 7137,Inspector 7138,0,1,0,1,Each,
525338,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/23/2023,Residential Smart Thermostat - DI,Installer 7137,Inspector 7138,0,1,0,1,Each,
525301,Inspection,Work Completed,Work Complete,,6/13/2023,2023-07-19,6/2/2023,"Faucet Aerator, Bathroom Sink, 1.0 gpm - SF",Installer 7137,Inspector 7138,0,2,16,2,Each, Attempt 1
525301,Inspection,Work Completed,Work Complete,,6/13/2023,2023-07-19,6/2/2023,Residential Smart Thermostat - DI,Installer 7137,Inspector 7138,0,1,0,1,Each,
525301,Inspection,Work Completed,Work Complete,,6/13/2023,2023-07-19,6/2/2023,"HW Heater Pipe Sleeve, Indoor",Installer 7137,Inspector 7138,0,1,60,1,Each,
525282,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-20,5/28/2023,"HW Heater Pipe Sleeve, Indoor",Installer 7137,Inspector 7138,1,0,180,1,Each,
525282,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-20,5/28/2023,"Small Tankless Water Heater, Tier 4 (UEF>=0.96), High Draw",Installer 7137,Inspector 7138,1,0,2000,1,Each,
525264,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-20,5/27/2023,"Faucet Aerator, Bathroom Sink, 1.0 gpm - SF",Installer 7137,Inspector 7138,2,0,16,2,Each,
525264,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-20,5/27/2023,"Low Flow Showerhead, 1.5 gpm",Installer 7137,Inspector 7138,1,0,60,1,Each,
525264,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-20,5/27/2023,Tubspout & Thermostatic Shut-off Showerhead; 1.5 GPM (SF),Installer 7137,Inspector 7138,1,0,160,1,Each,
525264,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-20,5/27/2023,Residential Smart Thermostat - DI,Installer 7137,Inspector 7138,1,0,210,1,Each,
525264,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-20,5/27/2023,"HW Heater Pipe Sleeve, Indoor",Installer 7137,Inspector 7138,1,0,150,1,Each,
525264,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-20,5/27/2023,"Small Tankless Water Heater, Tier 4 (UEF>=0.96), High Draw",Installer 7137,Inspector 7138,1,0,2000,1,Each,
525245,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-21,5/22/2023,"Low Flow Showerhead, 1.5 gpm",Installer 7137,Inspector 7138,1,0,60,1,Each,
525245,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-21,5/22/2023,Tubspout & Thermostatic Shut-off Showerhead; 1.5 GPM (SF),Installer 7137,Inspector 7138,1,0,160,1,Each,
525245,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-21,5/22/2023,Residential Smart Thermostat - DI,Installer 7137,Inspector 7138,1,0,210,1,Each,
525227,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/21/2023,"Faucet Aerator, Bathroom Sink, 1.0 gpm - SF",Installer 7137,Inspector 7138,0,5,40,5,Each, Attempt 1
525227,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/21/2023,"Low Flow Showerhead, 1.5 gpm",Installer 7137,Inspector 7138,0,1,60,1,Each, Attempt 1
525227,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/21/2023,Tubspout & Thermostatic Shut-off Showerhead; 1.5 GPM (SF),Installer 7137,Inspector 7138,0,2,0,2,Each,
525227,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/21/2023,Residential Smart Thermostat - DI,Installer 7137,Inspector 7138,0,1,0,1,Each,
525227,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/21/2023,"HW Heater Pipe Sleeve, Indoor",Installer 7137,Inspector 7138,0,1,45,1,Each,
525227,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-16,5/21/2023,Water Heater Installation,Installer 7137,Inspector 7138,0,1,695,1,Each,
525208,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/21/2023,"Faucet Aerator, Bathroom Sink, 1.0 gpm - SF",Installer 7137,Inspector 7138,1,0,8,1,Each,
525208,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/21/2023,"Low Flow Showerhead, 1.5 gpm",Installer 7137,Inspector 7138,1,0,60,1,Each,
525208,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/21/2023,Residential Smart Thermostat - DI,Installer 7137,Inspector 7138,1,0,210,1,Each,
525208,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/21/2023,"HW Heater Pipe Sleeve, Indoor",Installer 7137,Inspector 7138,1,0,60,1,Each,
525208,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/21/2023,Water Heater Installation,Installer 7137,Inspector 7138,1,0,695,1,Each,
525189,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-22,5/20/2023,"HW Heater Pipe Sleeve, Indoor",Installer 7137,Inspector 7138,1,0,150,1,Each,
525189,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-22,5/20/2023,"Small Tankless Water Heater, Tier 4 (UEF>=0.96), High Draw",Installer 7137,Inspector 7138,1,0,2000,1,Each,
525171,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-20,5/15/2023,"Faucet Aerator, Bathroom Sink, 1.0 gpm - SF",Installer 7137,Inspector 7138,1,0,8,1,Each,
525171,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-20,5/15/2023,Residential Smart Thermostat - DI,Installer 7137,Inspector 7138,1,0,210,1,Each,
525171,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-20,5/15/2023,"HW Heater Pipe Sleeve, Indoor",Installer 7137,Inspector 7138,0,1,60,1,Each,
525152,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/15/2023,"Faucet Aerator, Bathroom Sink, 1.0 gpm - SF",Installer 7137,Inspector 7138,1,0,8,1,Each,
525152,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/15/2023,"Low Flow Showerhead, 1.5 gpm",Installer 7137,Inspector 7138,1,0,60,1,Each,
525152,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/15/2023,Residential Smart Thermostat - DI,Installer 7137,Inspector 7138,1,0,210,1,Each,
525152,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/15/2023,"HW Heater Pipe Sleeve, Indoor",Installer 7137,Inspector 7138,1,0,75,1,Each,
525152,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/15/2023,Water Heater Installation,Installer 7137,Inspector 7138,1,0,695,1,Each,
525133,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-22,5/14/2023,"Faucet Aerator, Bathroom Sink, 1.0 gpm - SF",Installer 7137,Inspector 7138,0,2,16,2,Each, Attempt 1
525133,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-22,5/14/2023,"Low Flow Showerhead, 1.5 gpm",Installer 7137,Inspector 7138,0,1,60,1,Each, Attempt 1
525133,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-22,5/14/2023,Residential Smart Thermostat - DI,Installer 7137,Inspector 7138,0,1,0,1,Each,
525115,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/14/2023,"Faucet Aerator, Bathroom Sink, 1.0 gpm - SF",Installer 7137,Inspector 7138,1,2,0,0,Each, Attempt 1
525115,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/14/2023,"HW Heater Pipe Sleeve, Indoor",Installer 7137,Inspector 7138,1,0,0,0,Each,
525115,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/14/2023,"Small Tankless Water Heater, Tier 4 (UEF>=0.96), High Draw",Installer 7137,Inspector 7138,0,1,0,0,Each,
525096,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/14/2023,"Faucet Aerator, Bathroom Sink, 1.0 gpm - SF",Installer 7137,Inspector 7138,0,2,8,1,Each, Attempt 1
525096,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/14/2023,Tubspout & Thermostatic Shut-off Showerhead; 1.5 GPM (SF),Installer 7137,Inspector 7138,0,2,320,2,Each,
525096,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/14/2023,Residential Smart Thermostat - DI,Installer 7137,Inspector 7138,0,1,210,1,Each,
525096,Inspection,Work Completed,Work Complete,,6/13/2023,2023-06-15,5/14/2023,"HW Heater Pipe Sleeve, Indoor",Installer 7137,Inspector 7138,0,1,210,1,Each,
